country,year,iso_code,region,population,gdp,co2,co2_per_capita,co2_per_gdp,coal_co2,oil_co2,gas_co2,cement_co2,flaring_co2,other_co2
Philippines,1982,PHL,Asia,67983598,124767486576,30.19,0.44,241.9665,12.08,9.66,6.34,1.21,0.6,0.3
Philippines,1983,PHL,Asia,70943275,128641700863,33.76,0.48,262.4073,13.5,10.8,7.09,1.35,0.68,0.34
Philippines,1984,PHL,Asia,71906761,136162988605,37.64,0.52,276.4417,15.06,12.05,7.9,1.51,0.75,0.38
Philippines,1985,PHL,Asia,73478128,146801691519,38.44,0.52,261.8342,15.38,12.3,8.07,1.54,0.77,0.38
Philippines,1986,PHL,Asia,74660382,142500939217,45.83,0.61,321.6067,18.33,14.67,9.62,1.83,0.92,0.46
Philippines,1987,PHL,Asia,73867692,159437085258,49.43,0.67,310.0047,19.77,15.82,10.38,1.98,0.99,0.49
Philippines,1988,PHL,Asia,75563784,166239848562,60.49,0.8,363.8748,24.2,19.36,12.7,2.42,1.21,0.6
Philippines,1989,PHL,Asia,76174879,173327424600,60.14,0.79,346.9535,24.05,19.24,12.63,2.41,1.2,0.6
Philippines,1990,PHL,Asia,78407714,170261726644,66.9,0.85,392.9191,26.76,21.41,14.05,2.68,1.34,0.67
Philippines,1991,PHL,Asia,79067555,173170521609,75.18,0.95,434.12,30.07,24.06,15.79,3.01,1.5,0.75
Philippines,1992,PHL,Asia,81520054,182142529675,78.35,0.96,430.1614,31.34,25.07,16.45,3.13,1.57,0.78
Philippines,1993,PHL,Asia,83467869,187622426760,83.46,1.0,444.8263,33.38,26.71,17.53,3.34,1.67,0.83
Philippines,1994,PHL,Asia,85401373,190834930557,94.09,1.1,493.0267,37.63,30.11,19.76,3.76,1.88,0.94
Philippines,1995,PHL,Asia,86241352,205891492492,92.73,1.08,450.3619,37.09,29.67,19.47,3.71,1.85,0.93
Philippines,1996,PHL,Asia,88148424,209771867561,97.29,1.1,463.7811,38.92,31.13,20.43,3.89,1.95,0.97
Philippines,1997,PHL,Asia,86289193,224823776911,106.76,1.24,474.8439,42.7,34.16,22.42,4.27,2.14,1.07
Philippines,1998,PHL,Asia,87337147,213129916426,116.85,1.34,548.2606,46.74,37.39,24.54,4.67,2.34,1.17
Philippines,1999,PHL,Asia,90866661,233675402201,118.53,1.3,507.2542,47.41,37.93,24.89,4.74,2.37,1.19
Philippines,2000,PHL,Asia,90712671,243437527508,120.22,1.33,493.8627,48.09,38.47,25.25,4.81,2.4,1.2
Philippines,2001,PHL,Asia,91760268,250442516690,126.22,1.38,504.0016,50.49,40.39,26.51,5.05,2.52,1.26
Philippines,2002,PHL,Asia,93220988,260777867654,125.83,1.35,482.5218,50.33,40.27,26.42,5.03,2.52,1.26
Philippines,2003,PHL,Asia,94154268,264039481188,139.08,1.48,526.7469,55.63,44.51,29.21,5.56,2.78,1.39
Philippines,2004,PHL,Asia,96238594,276584714090,125.26,1.3,452.8958,50.11,40.08,26.31,5.01,2.51,1.25
Philippines,2005,PHL,Asia,97118879,267855153443,139.1,1.43,519.3036,55.64,44.51,29.21,5.56,2.78,1.39
Philippines,2006,PHL,Asia,98550582,279745346228,145.29,1.47,519.3625,58.12,46.49,30.51,5.81,2.91,1.45
Philippines,2007,PHL,Asia,100332198,273018235465,145.37,1.45,532.4669,58.15,46.52,30.53,5.81,2.91,1.45
Philippines,2008,PHL,Asia,100323735,279821535555,134.69,1.34,481.3247,53.87,43.1,28.28,5.39,2.69,1.35
Philippines,2009,PHL,Asia,100892846,293926190153,138.14,1.37,469.9756,55.26,44.2,29.01,5.53,2.76,1.38
Philippines,2010,PHL,Asia,101651928,296920850531,147.67,1.45,497.3228,59.07,47.25,31.01,5.91,2.95,1.48
Philippines,2011,PHL,Asia,103514769,309230336005,135.87,1.31,439.3887,54.35,43.48,28.53,5.43,2.72,1.36
Philippines,2012,PHL,Asia,106267538,313972329443,151.43,1.42,482.3029,60.57,48.46,31.8,6.06,3.03,1.51
Philippines,2013,PHL,Asia,107442922,316476064052,150.27,1.4,474.8338,60.11,48.09,31.56,6.01,3.01,1.5
Philippines,2014,PHL,Asia,108163359,353793238921,151.12,1.4,427.1463,60.45,48.36,31.74,6.04,3.02,1.51
Philippines,2015,PHL,Asia,107380404,330590117309,138.71,1.29,419.5967,55.49,44.39,29.13,5.55,2.77,1.39
Philippines,2016,PHL,Asia,110004473,363949867044,151.88,1.38,417.3089,60.75,48.6,31.89,6.08,3.04,1.52
Philippines,2017,PHL,Asia,111008597,350839017585,151.49,1.36,431.7929,60.6,48.48,31.81,6.06,3.03,1.51
Philippines,2018,PHL,Asia,111696956,386782303803,154.96,1.39,400.6362,61.98,49.59,32.54,6.2,3.1,1.55
Philippines,2019,PHL,Asia,113059040,394421757550,138.86,1.23,352.0487,55.54,44.43,29.16,5.55,2.78,1.39
Philippines,2020,PHL,Asia,113856832,393583921558,138.7,1.22,352.39,55.48,44.38,29.13,5.55,2.77,1.39
Philippines,2021,PHL,Asia,115250673,402597062968,146.18,1.27,363.0822,58.47,46.78,30.7,5.85,2.92,1.46
Philippines,2022,PHL,Asia,116999948,384015701336,141.67,1.21,368.9172,56.67,45.33,29.75,5.67,2.83,1.42
Philippines,2023,PHL,Asia,115217578,432267042404,150.36,1.31,347.8494,60.15,48.12,31.58,6.01,3.01,1.5
Poland,1950,POL,Europe,7736097,13705448993,2.1,0.27,153.5713,1.3,0.52,0.17,0.07,0.03,0.02
Poland,1951,POL,Europe,9020516,15175257677,2.24,0.25,147.7019,1.38,0.55,0.18,0.07,0.03,0.02
Poland,1952,POL,Europe,10004325,17698058295,2.8,0.28,158.3974,1.73,0.69,0.23,0.09,0.04,0.02
Poland,1953,POL,Europe,10998001,18617615746,3.33,0.3,178.6652,2.05,0.82,0.27,0.1,0.05,0.03
Poland,1954,POL,Europe,11570219,21677860956,3.64,0.31,167.7465,2.25,0.9,0.29,0.11,0.06,0.03
Poland,1955,POL,Europe,12352392,26674103239,3.91,0.32,146.63,2.42,0.97,0.32,0.12,0.06,0.03
Poland,1956,POL,Europe,12910151,29325611608,4.79,0.37,163.235,2.96,1.18,0.39,0.15,0.07,0.04
Poland,1957,POL,Europe,13678495,33119487539,5.63,0.41,169.9291,3.48,1.39,0.46,0.17,0.09,0.04
Poland,1958,POL,Europe,13976314,36947715109,6.14,0.44,166.0826,3.79,1.52,0.5,0.19,0.09,0.05
Poland,1959,POL,Europe,14431582,41474764543,7.5,0.52,180.8754,4.63,1.85,0.61,0.23,0.12,0.06
Poland,1960,POL,Europe,15111888,49994849558,8.33,0.55,166.54,5.14,2.06,0.68,0.26,0.13,0.06
Poland,1961,POL,Europe,15744284,52047980547,9.86,0.63,189.3794,6.09,2.44,0.8,0.3,0.15,0.08
Poland,1962,POL,Europe,16056875,59443719178,10.86,0.68,182.7383,6.71,2.68,0.88,0.34,0.17,0.08
Poland,1963,POL,Europe,16675366,66182112212,11.58,0.69,174.9153,7.15,2.86,0.94,0.36,0.18,0.09
Poland,1964,POL,Europe,17192130,71057855262,13.57,0.79,190.9959,8.38,3.35,1.1,0.42,0.21,0.1
Poland,1965,POL,Europe,17425163,74191360104,15.25,0.88,205.5455,9.42,3.77,1.24,0.47,0.24,0.12
Poland,1966,POL,Europe,18268461,86783562453,19.19,1.05,221.068,11.85,4.74,1.56,0.59,0.3,0.15
Poland,1967,POL,Europe,18954633,86655170138,21.42,1.13,247.2265,13.23,5.29,1.74,0.66,0.33,0.17
Poland,1968,POL,Europe,18853107,100607568524,24.1,1.28,239.5126,14.89,5.95,1.95,0.74,0.37,0.19
Poland,1969,POL,Europe,19640318,109295984583,25.97,1.32,237.6425,16.05,6.42,2.11,0.8,0.4,0.2
Poland,1970,POL,Europe,20132945,111714562741,28.97,1.44,259.3109,17.9,7.16,2.35,0.89,0.45,0.22
Poland,1971,POL,Europe,20366074,120391323460,35.56,1.75,295.3524,21.97,8.79,2.88,1.1,0.55,0.27
Poland,1972,POL,Europe,21024509,127346826121,38.66,1.84,303.5753,23.88,9.55,3.13,1.19,0.6,0.3
Poland,1973,POL,Europe,21199754,133991632127,42.08,1.99,314.0831,26.0,10.4,3.41,1.3,0.65,0.32
Poland,1974,POL,Europe,21693300,149077770454,50.05,2.31,335.7544,30.92,12.37,4.06,1.55,0.77,0.39
Poland,1975,POL,Europe,21662237,157687711493,51.72,2.39,327.9997,31.95,12.78,4.19,1.6,0.8,0.4
Poland,1976,POL,Europe,22673790,157442502678,60.37,2.66,383.4142,37.29,14.92,4.89,1.86,0.93,0.47
Poland,1977,POL,Europe,23047933,170532233476,68.73,2.98,403.0507,42.46,16.98,5.57,2.12,1.06,0.53
Poland,1978,POL,Europe,22864532,184841126339,72.99,3.19,394.8895,45.09,18.04,5.92,2.25,1.13,0.56
Poland,1979,POL,Europe,23560120,194709984532,90.85,3.86,466.5823,56.12,22.45,7.37,2.81,1.4,0.7
Poland,1980,POL,Europe,24532453,195276479289,90.09,3.67,461.3302,55.65,22.26,7.3,2.78,1.39,0.7
Poland,1981,POL,Europe,24376121,203280391020,97.9,4.02,481.606,60.48,24.19,7.94,3.02,1.51,0.76
Poland,1982,POL,Europe,24834335,208809167988,108.33,4.36,518.7887,66.92,26.77,8.78,3.35,1.67,0.84
Poland,1983,POL,Europe,25620952,233203602212,127.81,4.99,548.0494,78.95,31.58,10.36,3.95,1.97,0.99
Poland,1984,POL,Europe,25801734,224246890070,132.22,5.12,589.6008,81.68,32.67,10.72,4.08,2.04,1.02
Poland,1985,POL,Europe,26033171,244210727344,145.57,5.59,596.1019,89.93,35.97,11.8,4.5,2.25,1.12
Poland,1986,POL,Europe,26626845,246657064040,144.61,5.43,586.263,89.33,35.73,11.72,4.47,2.23,1.12
Poland,1987,POL,Europe,27064558,256347892348,154.94,5.72,604.4259,95.72,38.29,12.56,4.79,2.39,1.2
Poland,1988,POL,Europe,26988594,269690725878,175.05,6.49,649.0864,108.14,43.26,14.19,5.41,2.7,1.35
Poland,1989,POL,Europe,27364562,296643116638,195.12,7.13,657.7434,120.53,48.21,15.82,6.03,3.01,1.51
Poland,1990,POL,Europe,27619258,279916360556,207.61,7.52,741.6686,128.25,51.3,16.83,6.41,3.21,1.6
Poland,1991,POL,Europe,28621485,305872380040,194.79,6.81,636.8437,120.34,48.13,15.79,6.02,3.01,1.5
Poland,1992,POL,Europe,28669986,301039310654,217.25,7.58,721.6631,134.21,53.68,17.61,6.71,3.36,1.68
Poland,1993,POL,Europe,28311853,313718687409,237.94,8.4,758.4395,146.99,58.8,19.29,7.35,3.67,1.84
Poland,1994,POL,Europe,29558639,333833153332,229.57,7.77,687.668,141.82,56.73,18.61,7.09,3.55,1.77
Poland,1995,POL,Europe,29454171,347268819680,252.08,8.56,725.8953,155.73,62.29,20.44,7.79,3.89,1.95
Poland,1996,POL,Europe,29301953,349435308315,235.4,8.03,673.6695,145.42,58.17,19.09,7.27,3.64,1.82
Poland,1997,POL,Europe,30213226,362581306727,270.25,8.94,745.3437,166.95,66.78,21.91,8.35,4.17,2.09
Poland,1998,POL,Europe,30387078,365042722554,269.93,8.88,739.4444,166.75,66.7,21.89,8.34,4.17,2.08
Poland,1999,POL,Europe,31286551,384578698489,282.69,9.04,735.0517,174.63,69.85,22.92,8.73,4.37,2.18
Poland,2000,POL,Europe,30782727,422791588705,277.91,9.03,657.3122,171.68,68.67,22.53,8.58,4.29,2.15
Poland,2001,POL,Europe,31891398,434195964297,270.4,8.48,622.7665,167.04,66.82,21.92,8.35,4.18,2.09
Poland,2002,POL,Europe,31880519,420528449093,296.85,9.31,705.8933,183.38,73.35,24.07,9.17,4.58,2.29
Poland,2003,POL,Europe,31559604,442698071206,274.38,8.69,619.7931,169.5,67.8,22.25,8.48,4.24,2.12
Poland,2004,POL,Europe,33067707,470192811111,279.75,8.46,594.9746,172.82,69.13,22.68,8.64,4.32,2.16
Poland,2005,POL,Europe,32793002,441003885356,297.46,9.07,674.5158,183.76,73.5,24.12,9.19,4.59,2.3
Poland,2006,POL,Europe,32819178,491041323366,302.69,9.22,616.4334,186.99,74.8,24.54,9.35,4.67,2.34
Poland,2007,POL,Europe,33372987,510599599706,311.77,9.34,610.5867,192.6,77.04,25.28,9.63,4.81,2.41
Poland,2008,POL,Europe,34212884,480756641586,283.82,8.3,590.364,175.33,70.13,23.01,8.77,4.38,2.19
Poland,2009,POL,Europe,33778935,496504241004,310.22,9.18,624.8034,191.64,76.66,25.15,9.58,4.79,2.4
Poland,2010,POL,Europe,33935217,550937952050,309.32,9.11,561.4394,191.08,76.43,25.08,9.55,4.78,2.39
Poland,2011,POL,Europe,34154581,541573290808,282.3,8.27,521.266,174.4,69.76,22.89,8.72,4.36,2.18
Poland,2012,POL,Europe,34696013,525687786677,297.08,8.56,565.1223,183.52,73.41,24.09,9.18,4.59,2.29
Poland,2013,POL,Europe,35682496,551908300637,293.67,8.23,532.0914,181.42,72.57,23.81,9.07,4.54,2.27
Poland,2014,POL,Europe,35553722,575911202357,295.47,8.31,513.043,182.53,73.01,23.96,9.13,4.56,2.28
Poland,2015,POL,Europe,35508261,603525629937,325.17,9.16,538.7798,200.88,80.35,26.36,10.04,5.02,2.51
Poland,2016,POL,Europe,35720246,619618899943,311.37,8.72,502.5171,192.35,76.94,25.25,9.62,4.81,2.4
Poland,2017,POL,Europe,36262089,649667104655,315.19,8.69,485.1625,194.71,77.89,25.56,9.74,4.87,2.43
Poland,2018,POL,Europe,37455385,619159019646,326.85,8.73,527.8884,201.91,80.77,26.5,10.1,5.05,2.52
Poland,2019,POL,Europe,36874693,648772228341,301.59,8.18,464.8597,186.31,74.52,24.45,9.32,4.66,2.33
Poland,2020,POL,Europe,38136754,662302368305,320.25,8.4,483.5421,197.84,79.14,25.97,9.89,4.95,2.47
Poland,2021,POL,Europe,37681550,667642689515,304.8,8.09,456.53,188.29,75.32,24.71,9.41,4.71,2.35
Poland,2022,POL,Europe,37512329,665238338296,323.86,8.63,486.8265,200.07,80.03,26.26,10.0,5.0,2.5
Poland,2023,POL,Europe,38894091,735617329707,294.41,7.57,400.2272,181.88,72.75,23.87,9.09,4.55,2.27
Russia,1900,RUS,Europe,29040821,47004867906,12.15,0.42,258.4149,3.12,3.57,4.68,0.45,0.22,0.11
Russia,1901,RUS,Europe,32274630,46374383811,13.34,0.41,287.6591,3.43,3.92,5.14,0.49,0.24,0.12
Russia,1902,RUS,Europe,35377184,43494127104,15.18,0.43,348.935,3.9,4.46,5.85,0.56,0.28,0.14
Russia,1903,RUS,Europe,37045374,46729066562,17.58,0.47,376.201,4.52,5.16,6.77,0.65,0.32,0.16
Russia,1904,RUS,Europe,40058628,43081321463,17.51,0.44,406.504,4.5,5.14,6.75,0.64,0.32,0.16
Russia,1905,RUS,Europe,41083553,46222174694,19.52,0.48,422.2034,5.01,5.73,7.52,0.72,0.36,0.18
Russia,1906,RUS,Europe,43310110,44265192355,19.79,0.46,446.9797,5.08,5.81,7.62,0.73,0.36,0.18
Russia,1907,RUS,Europe,44469226,46493324956,21.8,0.49,468.8517,5.6,6.4,8.4,0.8,0.4,0.2
Russia,1908,RUS,Europe,45068181,46448893972,26.55,0.59,571.6882,6.82,7.8,10.23,0.97,0.49,0.24
Russia,1909,RUS,Europe,47629108,46170545793,28.71,0.6,621.8221,7.38,8.43,11.06,1.05,0.53,0.26
Russia,1910,RUS,Europe,49679761,46099336355,27.2,0.55,589.9673,6.99,7.98,10.48,1.0,0.5,0.25
Russia,1911,RUS,Europe,50382363,43924962543,33.68,0.67,766.7994,8.65,9.89,12.98,1.24,0.62,0.31
Russia,1912,RUS,Europe,52178799,42922518388,35.0,0.67,815.532,8.99,10.28,13.49,1.28,0.64,0.32
Russia,1913,RUS,Europe,53642308,44365351201,39.13,0.73,881.9816,10.05,11.49,15.08,1.44,0.72,0.36
Russia,1914,RUS,Europe,53521345,43337389827,40.07,0.75,924.6006,10.29,11.76,15.44,1.47,0.74,0.37
Russia,1915,RUS,Europe,54724553,45673380878,43.79,0.8,958.714,11.25,12.86,16.87,1.61,0.8,0.4
Russia,1916,RUS,Europe,56840962,44110526775,47.26,0.83,1071.3893,12.14,13.87,18.21,1.73,0.87,0.43
Russia,1917,RUS,Europe,57588765,46930733700,52.47,0.91,1117.9785,13.48,15.4,20.22,1.93,0.96,0.48
Russia,1918,RUS,Europe,59779837,45431554907,52.72,0.88,1160.4898,13.54,15.48,20.32,1.93,0.97,0.48
Russia,1919,RUS,Europe,61104431,46244712925,56.16,0.92,1214.4903,14.43,16.49,21.64,2.06,1.03,0.52
Russia,1920,RUS,Europe,60928557,43153710534,63.33,1.04,1467.6134,16.27,18.59,24.4,2.32,1.16,0.58
Russia,1921,RUS,Europe,61759679,46421824881,72.46,1.17,1560.8839,18.61,21.27,27.92,2.66,1.33,0.66
Russia,1922,RUS,Europe,64242200,46693952214,73.04,1.14,1564.2221,18.76,21.44,28.14,2.68,1.34,0.67
Russia,1923,RUS,Europe,64044826,44742037396,84.46,1.32,1887.6519,21.7,24.79,32.54,3.1,1.55,0.77
Russia,1924,RUS,Europe,66558340,45276013161,95.04,1.43,2099.1588,24.41,27.9,36.62,3.49,1.74,0.87
Russia,1925,RUS,Europe,66576607,45986347908,90.93,1.37,1977.374,23.36,26.7,35.04,3.34,1.67,0.83
Russia,1926,RUS,Europe,68292142,43343277050,106.73,1.56,2462.3218,27.42,31.33,41.12,3.92,1.96,0.98
Russia,1927,RUS,Europe,67768118,44811496023,111.71,1.65,2492.7783,28.69,32.79,43.04,4.1,2.05,1.02
Russia,1928,RUS,Europe,70262424,44346010364,127.87,1.82,2883.5541,32.85,37.54,49.27,4.69,2.35,1.17
Russia,1929,RUS,Europe,70801651,43215755485,125.36,1.77,2900.7235,32.2,36.8,48.3,4.6,2.3,1.15
Russia,1930,RUS,Europe,72199725,44206554212,145.51,2.02,3291.5481,37.38,42.72,56.07,5.34,2.67,1.33
Russia,1931,RUS,Europe,71983580,42865411946,160.07,2.22,3734.2735,41.12,46.99,61.68,5.87,2.94,1.47
Russia,1932,RUS,Europe,74645198,42675637343,175.04,2.34,4101.6369,44.96,51.39,67.45,6.42,3.21,1.61
Russia,1933,RUS,Europe,76014886,43165544975,182.13,2.4,4219.2409,46.78,53.47,70.18,6.68,3.34,1.67
Russia,1934,RUS,Europe,75041623,46874755700,191.17,2.55,4078.2615,49.11,56.12,73.66,7.02,3.51,1.75
Russia,1935,RUS,Europe,75624084,45021892321,209.24,2.77,4647.5614,53.75,61.43,80.63,7.68,3.84,1.92
Russia,1936,RUS,Europe,76341505,46886883282,232.86,3.05,4966.38,59.82,68.36,89.73,8.55,4.27,2.14
Russia,1937,RUS,Europe,79221079,44497590495,240.37,3.03,5401.835,61.75,70.57,92.62,8.82,4.41,2.21
Russia,1938,RUS,Europe,80056876,43956936276,238.86,2.98,5433.9235,61.36,70.12,92.04,8.77,4.38,2.19
Russia,1939,RUS,Europe,80800294,44827515546,290.97,3.6,6490.9707,74.75,85.42,112.12,10.68,5.34,2.67
Russia,1940,RUS,Europe,80702068,44529012365,302.11,3.74,6784.5978,77.61,88.69,116.41,11.09,5.54,2.77
Russia,1941,RUS,Europe,82136914,43033377785,323.15,3.93,7509.2497,83.01,94.87,124.52,11.86,5.93,2.96
Russia,1942,RUS,Europe,83725580,45430901890,324.17,3.87,7135.38,83.27,95.17,124.91,11.9,5.95,2.97
Russia,1943,RUS,Europe,84306419,43527851058,369.11,4.38,8479.8107,94.82,108.36,142.23,13.55,6.77,3.39
Russia,1944,RUS,Europe,86880696,45335754038,380.05,4.37,8383.0866,97.63,111.58,146.44,13.95,6.97,3.49
Russia,1945,RUS,Europe,84860217,45472900894,420.46,4.95,9246.462,108.01,123.44,162.01,15.43,7.71,3.86
Russia,1946,RUS,Europe,87680196,43241071342,414.78,4.73,9592.3258,106.55,121.77,159.82,15.22,7.61,3.81
Russia,1947,RUS,Europe,87547539,42834846329,477.75,5.46,11153.3014,122.72,140.26,184.09,17.53,8.77,4.38
Russia,1948,RUS,Europe,88506159,46057811906,531.87,6.01,11547.9673,136.63,156.15,204.94,19.52,9.76,4.88
Russia,1949,RUS,Europe,90412963,44619905898,494.63,5.47,11085.3053,127.06,145.21,190.59,18.15,9.08,4.54
Russia,1950,RUS,Europe,91195822,42820573804,597.52,6.55,13954.0885,153.49,175.42,230.24,21.93,10.96,5.48
Russia,1951,RUS,Europe,93155684,50787964006,585.58,6.29,11529.9739,150.43,171.91,225.64,21.49,10.74,5.37
Russia,1952,RUS,Europe,90845869,52532393898,660.18,7.27,12567.0658,169.59,193.81,254.38,24.23,12.11,6.06
Russia,1953,RUS,Europe,91594054,64708454576,689.1,7.52,10649.3101,177.02,202.3,265.52,25.29,12.64,6.32
Russia,1954,RUS,Europe,94757023,77102426447,705.67,7.45,9152.3935,181.27,207.17,271.91,25.9,12.95,6.47
Russia,1955,RUS,Europe,95053131,82756382954,760.75,8.0,9192.5845,195.42,223.34,293.13,27.92,13.96,6.98
Russia,1956,RUS,Europe,94729647,94116361362,814.98,8.6,8659.2798,209.35,239.26,314.03,29.91,14.95,7.48
Russia,1957,RUS,Europe,94803696,107130339638,801.49,8.45,7481.4507,205.89,235.3,308.83,29.41,14.71,7.35
Russia,1958,RUS,Europe,95642356,123622930453,830.72,8.69,6719.7863,213.4,243.88,320.09,30.49,15.24,7.62
Russia,1959,RUS,Europe,99624728,136157279538,911.57,9.15,6694.9577,234.16,267.62,351.25,33.45,16.73,8.36
Russia,1960,RUS,Europe,97679187,161469703552,970.36,9.93,6009.5561,249.27,284.88,373.9,35.61,17.8,8.9
Russia,1961,RUS,Europe,99009426,168189653491,1005.62,10.16,5979.0736,258.32,295.23,387.49,36.9,18.45,9.23
Russia,1962,RUS,Europe,99426575,194347385429,1051.83,10.58,5412.1208,270.2,308.79,405.29,38.6,19.3,9.65
Russia,1963,RUS,Europe,100745809,223809233047,1039.87,10.32,4646.2221,267.12,305.28,400.68,38.16,19.08,9.54
Russia,1964,RUS,Europe,100378460,240336865537,1137.11,11.33,4731.3051,292.1,333.83,438.15,41.73,20.86,10.43
Russia,1965,RUS,Europe,103016322,256464462431,1067.65,10.36,4162.9602,274.26,313.44,411.39,39.18,19.59,9.79
Russia,1966,RUS,Europe,101940282,269438194366,1173.3,11.51,4354.6047,301.4,344.45,452.1,43.06,21.53,10.76
Russia,1967,RUS,Europe,105783204,300329348291,1120.53,10.59,3731.0134,287.84,328.96,431.76,41.12,20.56,10.28
Russia,1968,RUS,Europe,104195023,320063163528,1210.41,11.62,3781.7967,310.93,355.35,466.4,44.42,22.21,11.1
Russia,1969,RUS,Europe,106272568,339850610913,1253.23,11.79,3687.5921,321.93,367.92,482.9,45.99,23.0,11.5
Russia,1970,RUS,Europe,108510284,352658419070,1293.32,11.92,3667.348,332.23,379.69,498.34,47.46,23.73,11.87
Russia,1971,RUS,Europe,108314245,405683643913,1383.54,12.77,3410.3816,355.4,406.18,533.11,50.77,25.39,12.69
Russia,1972,RUS,Europe,108583342,413487264114,1358.37,12.51,3285.147,348.94,398.79,523.41,49.85,24.92,12.46
Russia,1973,RUS,Europe,108445660,427667868249,1401.84,12.93,3277.8591,360.1,411.55,540.16,51.44,25.72,12.86
Russia,1974,RUS,Europe,109247896,461087275281,1389.87,12.72,3014.3235,357.03,408.03,535.54,51.0,25.5,12.75
Russia,1975,RUS,Europe,111499787,489702244534,1446.45,12.97,2953.731,371.56,424.65,557.35,53.08,26.54,13.27
Russia,1976,RUS,Europe,113716408,538230060967,1443.73,12.7,2682.3621,370.87,423.85,556.3,52.98,26.49,13.25
Russia,1977,RUS,Europe,112999436,561728198966,1436.94,12.72,2558.0649,369.12,421.85,553.68,52.73,26.37,13.18
Russia,1978,RUS,Europe,113291254,592711987850,1576.72,13.92,2660.1848,405.03,462.89,607.54,57.86,28.93,14.47
Russia,1979,RUS,Europe,114834246,576312802844,1616.11,14.07,2804.2187,415.15,474.45,622.72,59.31,29.65,14.83
Russia,1980,RUS,Europe,114376665,629888772473,1629.2,14.24,2586.4894,418.51,478.3,627.77,59.79,29.89,14.95
Russia,1981,RUS,Europe,113256508,663739613591,1616.34,14.27,2435.204,415.21,474.52,622.81,59.32,29.66,14.83
Russia,1982,RUS,Europe,116320022,661802452099,1618.0,13.91,2444.839,415.63,475.01,623.45,59.38,29.69,14.84
Russia,1983,RUS,Europe,118911740,708518994788,1750.3,14.72,2470.3713,449.62,513.85,674.43,64.23,32.12,16.06
Russia,1984,RUS,Europe,115988536,776858342622,1688.83,14.56,2173.9252,433.83,495.8,650.74,61.98,30.99,15.49
Russia,1985,RUS,Europe,119151525,760182610501,1697.02,14.24,2232.3896,435.93,498.21,653.9,62.28,31.14,15.57
Russia,1986,RUS,Europe,117564743,823819083765,1604.45,13.65,1947.5717,412.15,471.03,618.23,58.88,29.44,14.72
Russia,1987,RUS,Europe,119892546,829175280012,1695.61,14.14,2044.938,435.57,497.79,653.36,62.22,31.11,15.56
Russia,1988,RUS,Europe,118508033,843237371040,1719.43,14.51,2039.0766,441.69,504.79,662.53,63.1,31.55,15.77
Russia,1989,RUS,Europe,120938513,896121733140,1737.47,14.37,1938.8718,446.32,510.08,669.48,63.76,31.88,15.94
Russia,1990,RUS,Europe,123153530,999192025001,1795.14,14.58,1796.594,461.14,527.01,691.71,65.88,32.94,16.47
Russia,1991,RUS,Europe,121879700,1017897790856,1795.57,14.73,1763.9993,461.25,527.14,691.87,65.89,32.95,16.47
Russia,1992,RUS,Europe,124161602,1069830066968,1825.48,14.7,1706.3267,468.93,535.92,703.4,66.99,33.5,16.75
Russia,1993,RUS,Europe,125532374,1056675000439,1875.78,14.94,1775.1743,481.85,550.69,722.78,68.84,34.42,17.21
Russia,1994,RUS,Europe,126914232,1050831837810,1898.07,14.96,1806.2565,487.58,557.23,731.37,69.65,34.83,17.41
Russia,1995,RUS,Europe,124163640,1134878075814,1883.21,15.17,1659.3961,483.76,552.87,725.64,69.11,34.55,17.28
Russia,1996,RUS,Europe,125698784,1160497970707,1952.87,15.54,1682.7842,501.65,573.32,752.48,71.66,35.83,17.92
Russia,1997,RUS,Europe,125151659,1243980920315,1719.24,13.74,1382.0478,441.64,504.73,662.46,63.09,31.55,15.77
Russia,1998,RUS,Europe,130137278,1189889203012,1772.0,13.62,1489.2113,455.19,520.22,682.79,65.03,32.51,16.26
Russia,1999,RUS,Europe,130519837,1275748553503,1729.48,13.25,1355.6616,444.27,507.74,666.41,63.47,31.73,15.87
Russia,2000,RUS,Europe,129236890,1269145807644,1902.26,14.72,1498.85,488.65,558.46,732.98,69.81,34.9,17.45
Russia,2001,RUS,Europe,131506124,1329741794585,1973.74,15.01,1484.3026,507.02,579.45,760.52,72.43,36.22,18.11
Russia,2002,RUS,Europe,130539059,1425193469039,1807.58,13.85,1268.3078,464.33,530.67,696.5,66.33,33.17,16.58
Russia,2003,RUS,Europe,131774368,1427769638443,1992.27,15.12,1395.3711,511.78,584.89,767.66,73.11,36.56,18.28
Russia,2004,RUS,Europe,129654093,1452372055346,1768.46,13.64,1217.6376,454.28,519.18,681.43,64.9,32.45,16.22
Russia,2005,RUS,Europe,133866044,1494474810648,2003.6,14.97,1340.6748,514.69,588.21,772.03,73.53,36.76,18.38
Russia,2006,RUS,Europe,131219821,1544277619829,1853.35,14.12,1200.1408,476.09,544.1,714.14,68.01,34.01,17.0
Russia,2007,RUS,Europe,135638212,1636426560234,1790.49,13.2,1094.1473,459.94,525.65,689.91,65.71,32.85,16.43
Russia,2008,RUS,Europe,136096653,1695933854053,1895.92,13.93,1117.9193,487.02,556.6,730.54,69.57,34.79,17.39
Russia,2009,RUS,Europe,136392528,1749356308708,1837.99,13.48,1050.6693,472.15,539.59,708.22,67.45,33.72,16.86
